unique_id,sleepdiary_dreamcontent,,
12054S,"Dreamed I walked backwards into water, went in over my head while still walking backwards, looked up - and woke up screaming and hit my elbow on the headboard. (That woke up my spouse.)",,
19728L,"Dreamed I was a teenager again but still in this time, I was taking care of my youngest son but he wasn't my son , went to get groceries and left him alone at home  Even though he was only 4 , which I would never do, when I returned he was asleep  and it was time for both of us to go to school, but I didn't want to wake him and I was sleepy so I called the school and lied we were sick , then went to sleep next to him ",,
2703L,"Dreamed I was at a carnival, walking around and hanging out with my family. Also dreamed that I received two NSF notices from my bank, and I was really upset because the bank teller hadn't told me that I didn't have enough $ to withdraw.",,
8994L,Dreamed I was at a school that was starting to take over everyone's minds. I was trying to figure out an escape route but didn't have a car. I almost escaped but they caught me and almost injected me with something but I started hiding.,,
16428S,"Dreamed I was at work (school), trying to clear my classroom of clutter. Was having a hard time.",,
20260L,"Dreamed I was back in grad school and another, younger student was telling me that I didn't understand how hard things are b/c he's broke and I 'have everything'. Also dreamed I worked at a Zoo and the lions kept protecting me from the bears.",,
8549L,Dreamed I was chasing baby goats.,,
4023S,Dreamed I was doing pull-ups and exercising. Had worked out earlier that day. ,,
12673S,"dreamed I was driving a very small, very decrepit car through a field that had a herd of cows in it. I had to drive very slowly to avoid the cows. The car's brakes also didn't work well, if at all. Suddenly about 6-8 coyotes came into the field and the cows started running everywhere. ",,
10357S,Dreamed I was fired from my job ,,
13829S,Dreamed I was getting my bags ready to travel.,,
9656L,Dreamed I was in a beauty competition with my cousin,,
13026S,Dreamed I was in a helicopter crash,,
2049L,Dreamed I was in NYC out and about with friends. I had a crush on an old friend. There was a slip n' slide in my apartment. I had paid off all my credit card debt.,,
16677S,"Dreamed I was in the building of a church I'm no longer a member of. Felt awkward being there and throughout the dream. As though I was there for some reason but I couldn't figure out from the dream what it was that had gotten me to be there. Others were there also, including people I feel that I knew ans were members I'd that church. The people were having a Sunday service or some sort of an activity that day. I avoided any meetings or rooms where people were, and only a few people talked to me. One female spoke to me, ans it was to tell me that she knew my 8 year old daughter was out of toothpaste (at my home). She said that I should be aware of this.   I know I had other dreams, but this is the only one I was able to somewhat recall. ",,
